b_zolyom;Zólyom;Zólyom;Zólyom;;Zólyom;;;;;;;;;x
b_trsztena;Trsztena;Trsztena;Trsztena;;Trsztena;;;;;;;;;x
b_turdossin;Turdossin;Turdossin;Turdossin;;Turdossin;;;;;;;;;x
b_nemetlipcse;Németlipcse;Németlipcse;Németlipcse;;Németlipcse;;;;;;;;;x
b_rozsahegy;Rózsahegy;Rózsahegy;Rózsahegy;;Rózsahegy;;;;;;;;;x
b_saris;Spis;Spis;Spis;;Spis;;;;;;;;;x
b_bartfa;Bártfa;Bártfa;Bártfa;;Bártfa;;;;;;;;;x
b_kisszeben;Kisszeben;Kisszeben;Kisszeben;;Kisszeben;;;;;;;;;x
b_eperjes;Eperjes;Eperjes;Eperjes;;Eperjes;;;;;;;;;x
b_scyuidnyk;Scyuidnyk;Scyuidnyk;Scyuidnyk;;Scyuidnyk;;;;;;;;;x
b_giralth;Giralth;Giralth;Giralth;;Giralth;;;;;;;;;x
b_hethars;Héthárs;Héthárs;Héthárs;;Héthárs;;;;;;;;;x
b_lemesany;Lemesany;Lemesany;Lemesany;;Lemesany;;;;;;;;;x
b_beregszasz;Beregszász;Beregszász;Beregszász;;Beregszász;;;;;;;;;x
b_perecseny;Perecseny;Perecseny;Perecseny;;Perecseny;;;;;;;;;x
b_munkacs;Munkács;Munkács;Munkács;;Munkács;;;;;;;;;x
b_ungvar;Ungvár;Ungvár;Ungvár;;Ungvár;;;;;;;;;x
b_ilosva;Ilosva;Ilosva;Ilosva;;Ilosva;;;;;;;;;x
b_szolyva;Szolyva;Szolyva;Szolyva;;Szolyva;;;;;;;;;x
b_szobranc;Szobránc;Szobránc;Szobránc;;Szobránc;;;;;;;;;x
b_kapos;Kapos;Kapos;Kapos;;Kapos;;;;;;;;;x
b_abauj;Abaúj;Abaúj;Abaúj;;Abaúj;;;;;;;;;x
b_satoraljaujhely;Sátoraljaújhely;Sátoraljaújhely;Sátoraljaújhely;;Sátoraljaújhely;;;;;;;;;x
b_kassa;Kassa;Kassa;Kassa;;Kassa;;;;;;;;;x
b_szikszo;Szikszó;Szikszó;Szikszó;;Szikszó;;;;;;;;;x
b_turna;Turna;Turna;Turna;;Turna;;;;;;;;;x
b_szepsi;Szepsi;Szepsi;Szepsi;;Szepsi;;;;;;;;;x
b_sarospatak;Sárospatak;Sárospatak;Sárospatak;;Sárospatak;;;;;;;;;x
b_tokaj;Tokaj;Tokaj;Tokaj;;Tokaj;;;;;;;;;x
b_maramarossziget;Máramarossziget;Máramarossziget;Máramarossziget;;Máramarossziget;;;;;;;;;x
b_nagybanya;Nagybánya;Nagybánya;Nagybánya;;Nagybánya;;;;;;;;;x
b_nagykaroly;Nagykároly;Nagykároly;Nagykároly;;Nagykároly;;;;;;;;;x
b_huszt;Huszt;Huszt;Huszt;;Huszt;;;;;;;;;x
b_aknasugatag;Aknasugatag;Aknasugatag;Aknasugatag;;Aknasugatag;;;;;;;;;x
b_tecso;Téscö;Téscö;Téscö;;Téscö;;;;;;;;;x
b_raho;Rahó;Rahó;Rahó;;Rahó;;;;;;;;;x
b_felsoviso;Felsövisó;Felsövisó;Felsövisó;;Felsövisó;;;;;;;;;x
b_heves;Heves;Heves;Heves;;Heves;;;;;;;;;x
b_eger;Eger;Eger;Eger;;Eger;;;;;;;;;x
b_gyongyos;Gyöngyös;Gyöngyös;Gyöngyös;;Gyöngyös;;;;;;;;;x
b_miskolc;Miskolc;Miskolc;Miskolc;;Miskolc;;;;;;;;;x
b_petervasara;Pétervására;Pétervására;Pétervására;;Pétervására;;;;;;;;;x
b_hatvan;Hatvan;Hatvan;Hatvan;;Hatvan;;;;;;;;;x
b_tiszafured;Tiszafüred;Tiszafüred;Tiszafüred;;Tiszafüred;;;;;;;;;x
b_mezokovesd;Mezökövesd;Mezökövesd;Mezökövesd;;Mezökövesd;;;;;;;;;x
b_pest;Pest;Pest;Pest;;Pest;;;;;;;;;x
b_vac;Vác;Vác;Vác;;Vác;;;;;;;;;x
b_kecskemet;Kecskemét;Kecskemét;Kecskemét;;Kecskemét;;;;;;;;;x
b_kiskunhalas;Kiskunhalas;Kiskunhalas;Kiskunhalas;;Kiskunhalas;;;;;;;;;x
b_szentendre;Szentendre;Szentendre;Szentendre;;Szentendre;;;;;;;;;x
b_cegled;Cegléd;Cegléd;Cegléd;;Cegléd;;;;;;;;;x
b_abrahamtelke;Ábrahámtelke;Ábrahámtelke;Ábrahámtelke;;Ábrahámtelke;;;;;;;;;x
b_kiskoros;Kiskörös;Kiskörös;Kiskörös;;Kiskörös;;;;;;;;;x
b_csanad;Csanád;Csanád;Csanád;;Csanád;;;;;;;;;x
b_szeged;Szeged;Szeged;Szeged;;Szeged;;;;;;;;;x
b_mako;Makó;Makó;Makó;;Makó;;;;;;;;;x
b_battonya;Battonya;Battonya;Battonya;;Battonya;;;;;;;;;x
b_csongrad;Csongrád;Csongrád;Csongrád;;Csongrád;;;;;;;;;x
b_mindszent;Mindszent;Mindszent;Mindszent;;Mindszent;;;;;;;;;x
b_szentes;Szenetes;Szenetes;Szenetes;;Szenetes;;;;;;;;;x
b_hodmezovasarhely;Hódmezövásárhely;Hódmezövásárhely;Hódmezövásárhely;;Hódmezövásárhely;;;;;;;;;x
b_csik;Csik;Csik;Csik;;Csik;;;;;;;;;x
b_aranyos;Aranyosszék;Aranyosszék;Aranyosszék;;Aranyosszék;;;;;;;;;x
b_haromszek;Háromszék;Háromszék;Háromszék;;Háromszék;;;;;;;;;x
b_maros;Maros;Maros;Maros;;Maros;;;;;;;;;x
b_kezdi;Kézdi;Kézdi;Kézdi;;Kézdi;;;;;;;;;x
b_szekelyudvarhely;Székelyudvarhely;Székelyudvarhely;Székelyudvarhely;;Székelyudvarhely;;;;;;;;;x
b_sepsiszentgyorgy;Sepsiszentgyörgy;Sepsiszentgyörgy;Sepsiszentgyörgy;;Sepsiszentgyörgy;;;;;;;;;x
b_marosvasarhely;Marosvásárhely;Marosvásárhely;Marosvásárhely;;Marosvásárhely;;;;;;;;;x
b_bihar;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;x
b_nagyvarad;Nagyvárad ;Nagyvárad;Nagyvárad ;;Nagyvárad ;;;;;;;;;x
b_debrecen;Debrecen;Debrecen;Debrecen;;Debrecen;;;;;;;;;x
b_biharkeresztes;Biharkeresztes;Biharkeresztes;Biharkeresztes;;Biharkeresztes;;;;;;;;;x
b_nagybajom;Nagybajom;Nagybajom;Nagybajom;;Nagybajom;;;;;;;;;x
b_szalard;Szalárd;Szalárd;Szalárd;;Szalárd;;;;;;;;;x
b_zolonta;Zolonta;Zolonta;Zolonta;;Zolonta;;;;;;;;;x
b_elesd;Élesd;Élesd;Élesd;;Élesd;;;;;;;;;x
b_feher;Fehér;Fehér;Fehér;;Fehér;;;;;;;;;x
b_arad;Arad;Arad;Arad;;Arad;;;;;;;;;x
b_gyulafehervar;Gyulafehérvár;Gyulafehérvár;Gyulafehérvár;;Gyulafehérvár;;;;;;;;;x
b_elek;Elek;Elek;Elek;;Elek;;;;;;;;;x
b_abrudbanya;Abrudbánya;Abrudbánya;Abrudbánya;;Abrudbánya;;;;;;;;;x
b_nagyenyed;Nagyenyed;Nagyenyed;Nagyenyed;;Nagyenyed;;;;;;;;;x
b_vizakna;Vizakna;Vizakna;Vizakna;;Vizakna;;;;;;;;;x
b_tovis;Tövis;Tövis;Tövis;;Tövis;;;;;;;;;x
b_mitterburg;Mitterburg;Mitterburg;Mitterburg;;Mitterburgo;;;;;;;;;x
b_trieste;Trieste;Trieste;Triest;;Trieste;;;;;;;;;x
b_fiume;Fiume;Fiume;Fiume;;Fiume;;;;;;;;;x
b_lovrana;Lovrana;Lovrana;Lovrana;;Lovrana;;;;;;;;;x
b_wolauska;Wolauska;Wolauska;Wolauska;;Wolauska;;;;;;;;;x
b_karstberg;Karstberg;Karstberg;Karstberg;;Karstberg;;;;;;;;;x
b_duino;Duino;Duino;Duino;;Duino;;;;;;;;;x
b_pula;Pula;Pula;Pula;;Pula;;;;;;;;;x
b_gorz;Görz;Görz;Görz;;Görz;;;;;;;;;x
b_krainburg;Krainburg;Krainburg;Krainburg;;Kraimburgo;;;;;;;;;x
b_gurk;Gurk;Gurk;Gurk;;Gurk;;;;;;;;;x
b_stain;Stain;Stain;Stain;;Stain;;;;;;;;;x
b_guetenegg;Guetenegg;Guetenegg;Guetenegg;;Guetenegg;;;;;;;;;x
b_auersperg;Auersperg;Auersperg;Auersperg;;Auersperg;;;;;;;;;x
b_zerknitz;Zerknitz;Zerknitz;Zerknitz;;Zerknitz;;;;;;;;;x
b_stveit;Sankt Veith;Sankt Veith;Sankt Veith;;Sankt Veith;;;;;;;;;x
b_villach;Villach;Villach;Villach;;Villach;;;;;;;;;x
b_klagenfurt;Klagenfurt;Klagenfurt;Klagenfurt;;Klagenfurt;;;;;;;;;x
b_ossiach;Ossiach;Ossiach;Ossiach;;Ossiach;;;;;;;;;x
b_laibach;Laibach;Laibach;Laibach;;Laibach;;;;;;;;;x
b_treffen;Treffen;Treffen;Treffen;;Treffen;;;;;;;;;x
b_sann;Sann;Sann;Sann;;Sann;;;;;;;;;x
b_pettau;Pettau;Pettau;Pettau;;Pettau;;;;;;;;;x
b_wolfsberg;Wolfsberg;Wolfsberg;Wolfsberg;;Wolfsberg;;;;;;;;;x
b_aquileia;Aquileia;Aquilée;Aquileia;;Aquilea;;;;;;;;;x
b_udine;Udine;Udine;Udine;;Udine;;;;;;;;;x
b_friuli;Friuli;Friuli;Friuli;;Friuli;;;;;;;;;x
b_motta;Motta;Motta;Motta;;Motta;;;;;;;;;x
b_concordia;Concordia;Concordia;Concordia;;Concordia;;;;;;;;;x
b_ciridale;Ciridale;Ciridale;Ciridale;;Ciridale;;;;;;;;;x
b_portoguaro;Portoguaro;Portoguaro;Portoguaro;;Portoguaro;;;;;;;;;x
b_sacile;Sacile;Sacile;Sacile;;Sacile;;;;;;;;;x
b_venezia;Venezia;Venezia;Venedig;;Venecia;;;;;;;;;x
b_rialto;Rialto;Rialto;Rialto;;Rialto;;;;;;;;;x
b_pallestrina;Pallestrina;Pallestrina;Pallestrina;;Pallestrina;;;;;;;;;x
b_lido;Lido;Lido;Lido;;Lido;;;;;;;;;x
b_jesolo;Jesolo;Jesolo;Jesolo;;Jesolo;;;;;;;;;x
b_murano;Murano;Murano;Murano;;Murano;;;;;;;;;x
b_torcello;Torcello;Torcello;Torcello;;Torcello;;;;;;;;;x
b_fusina;Fusina;Fusina;Fusina;;Fusina;;;;;;;;;x
b_treviso;Treviso;Trévise;Treviso;;Treviso;;;;;;;;;x
b_bassano;Bassano;Bassano;Bassano;;Bassano;;;;;;;;;x
b_oderzo;Oderzo;Oderzo;Oderzo;;Oderzo;;;;;;;;;x
b_castelfranco;Castelfranco;Castelfranco;Castelfranco;;Castelfranco;;;;;;;;;x
b_asola;Asola;Asola;Asola;;Asola;;;;;;;;;x
b_citadella;Citadella;Citadella;Citadella;;Citadella;;;;;;;;;x
b_ceneda;Caneda;Caneda;Caneda;;Caneda;;;;;;;;;x
b_paese;Paese;Paese;Paese;;Paese;;;;;;;;;x
b_verona;Verona;Vérone;Verona;;Verona;;;;;;;;;x
b_vicenza;Vicenza;Vicence;Vicenza;;Vicenza;;;;;;;;;x
b_sanmartino;San Martino;San Martino;San Martino;;San Martino;;;;;;;;;x
b_schio;Schio;Schio;Schio;;Schio;;;;;;;;;x
b_montecchio;Montecchio;Montecchio;Montecchio;;Montecchio;;;;;;;;;x
b_arzignano;Arzignano;Arzignano;Arzignano;;Arzignano;;;;;;;;;x
b_lonigo;Lonigo;Lonigo;Lonigo;;Lonigo;;;;;;;;;x
b_barbarano;Barbarano;Barbarano;Barbarano;;Barbarano;;;;;;;;;x
b_mantua;Mantua;Mantoue;Mantua;;Mantua;;;;;;;;;x
b_serravalle;Serravalle;Serravalle;Serravalle;;Serravalle;;;;;;;;;x
b_castellucchio;Castellucchio;Castellucchio;Castellucchio;;Castellucchio;;;;;;;;;x
b_gonzaga;Gonzaga;Gonzaga;Gonzaga;;Gonzaga;;;;;;;;;x
b_marmirolo;Marmirolo;Marmirolo;Marmirolo;;Marmirolo;;;;;;;;;x
b_curtatone;Curtatone;Curtatone;Curtatone;;Curtatone;;;;;;;;;x
b_virgilio;Virgilio;Virgilio;Virgilio;;Virgilio;;;;;;;;;x
b_bagnolosanvito;Bagnolo San Vito;Bagnolo San Vito;Bagnolo San Vito;;Bagnolo San Vito;;;;;;;;;x
b_padova;Padova;Padoue;Padova;;Padua;;;;;;;;;x
b_este;Este;Este;Este;;Este;;;;;;;;;x
b_polesine;Polesine;Polésine;Polesine;;Polesine;;;;;;;;;x
b_montagnana;Montagnana;Montagnana;Montagnana;;Montagnana;;;;;;;;;x
b_adria;Adria;Adria;Adria;;Adria;;;;;;;;;x
b_chioggia;Chioggia;Chioggia;Chioggia;;Chioggia;;;;;;;;;x
b_rovigo;Rovigo;Rovigo;Rovigo;;Rovigo;;;;;;;;;x
b_vigonza;Vigonza;Vigonza;Vigonza;;Vigonza;;;;;;;;;x
b_milano;Milano;Milan;Mailand;;Milán;;;;;;;;;x
b_monza;Monza;Monza;Monza;;Monza;;;;;;;;;x
b_como;Como;Côme;Como;;Como;;;;;;;;;x
b_lodi;Lodi;Lodi;Lodi;;Lodi;;;;;;;;;x
b_vigevano;Viegvano;Viegvano;Viegvano;;Viegvano;;;;;;;;;x
b_maggiore;Maggiore;Maggiore;Maggiore;;Maggiore;;;;;;;;;x
b_legnano;Legnano;Legnano;Legnano;;Legnano;;;;;;;;;x
b_chiavenna;Chiavenna;Chiavenna;Chiavenna;;Chiavenna;;;;;;;;;x
b_brescia;Brescia;Brescia;Brescia;;Brescia;;;;;;;;;x
b_bergamo;Bergamo;Bergame;Bergamo;;Bérgamo;;;;;;;;;x
b_peschiera;Peschiera;Peschiera;Peschiera;;Peschiera;;;;;;;;;x
b_treviglio;Treviglio;Treviglio;Treviglio;;Treviglio;;;;;;;;;x
b_salo;Salo;Salo;Salo;;Salo;;;;;;;;;x
b_lumezzane;Lumezzane;Lumezzane;Lumezzane;;Lumezzane;;;;;;;;;x
b_montichiari;Montichiari;Montichiari;Montichiari;;Montichiari;;;;;;;;;x
b_castiglione;Castiglione;Castiglione;Castiglione;;Castiglione;;;;;;;;;x
b_chur;Chur;Coire;Chur;;Coira;;;;;;;;;x
b_churwalden;Churwalden;Churwalden;Churwalden;;Churwalden;;;;;;;;;x
b_davos;Davos;Davos;Davos;;Davos;;;;;;;;;x
b_maienfeld;Maienfeld;Maienfeld;Maienfeld;;Maienfeld;;;;;;;;;x
b_illanz;Illanz;Illanz;Illanz;;Illanz;;;;;;;;;x
b_thusis;Thusis;Thusis;Thusis;;Thusis;;;;;;;;;x
b_glurns;Glurns;Glurns;Glurns;;Glurns;;;;;;;;;x
b_zuoz;Zuos;Zuoz;Zuos;;Zuos;;;;;;;;;x
b_bellinzona;Bellinzona;Bellinzone;Bellinzona;;Bellinzona;;;;;;;;;x
b_disentis;Disentis;Disentis;Disentis;;Disentis;;;;;;;;;x
b_locarno;Locarno;Locarno;Locarno;;Locarno;;;;;;;;;x
b_biasca;Biasca;Biasca;Biasca;;Biasca;;;;;;;;;x
b_domo;Domo;Domo;Domo;;Domo;;;;;;;;;x
b_lugano;Lugano;Lugano;Lugano;;Lugano;;;;;;;;;x
b_musso;Musso;Musso;Musso;;Musso;;;;;;;;;x
b_mendrisio;Mendrisio;Mendrisio;Mendrisio;;Mendrisio;;;;;;;;;x
b_pavia;Pavia;Pavie;Pavia;;Pavia;;;;;;;;;x
b_bobbio;Bobbio;Bobbio;Bobbio;;Bobbio;;;;;;;;;x
b_piacenza;Piacenza;Plaisance;Piacenza;;Piacenza;;;;;;;;;x
b_voghera;Voghera;Voghera;Voghera;;Voghera;;;;;;;;;x
b_alessandria;Alessandria;Alexandrie;Alessandria;;Alessandria;;;;;;;;;x
b_casteggio;Casteggio;Casteggio;Casteggio;;Casteggio;;;;;;;;;x
b_colorno;Colorno;Colorno;Colorno;;Colorno;;;;;;;;;x
b_montebello;Montebello;Montebello;Montebello;;Montebello;;;;;;;;;x
b_cremona;Cremona;Crémone;Cremona;;Cremona;;;;;;;;;x
b_crema;Crema;Crema;Crema;;Crema;;;;;;;;;x
b_sospiro;Sospiro;Sospiro;Sospiro;;Sospiro;;;;;;;;;x
b_vescovato;Vecsovato;Vecsovato;Vecsovato;;Vecsovato;;;;;;;;;x
b_viadana;Viadana;Viadana;Viadana;;Viadana;;;;;;;;;x
b_castelgoffredo;Castel Goffredo;Castel Goffredo;Castel Goffredo;;Castel Goffredo;;;;;;;;;x
b_casalmaggiore;Casalmaggiore;Casalmaggiore;Casalmaggiore;;Casalmaggiore;;;;;;;;;x
b_manerbio;Manerbio;Manerbio;Manerbio;;Manerbio;;;;;;;;;x
b_genoa;Genoa;Gènes;Genua;;Génova;;;;;;;;;x
b_rapallo;Rapallo;Rapallo;Rapallo;;Rapallo;;;;;;;;;x
b_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
b_ventimiglia;Ventimiglia;Vintimille;Ventimiglia;;Ventimiglia;;;;;;;;;x
b_savona;Savona;Savone;Savona;;Savona;;;;;;;;;x
b_chiavari;Chiavari;Chiavari;Chiavari;;Chiavari;;;;;;;;;x
b_albenga;Albenga;Albenga;Albenga;;Albenga;;;;;;;;;x
b_fosdinovo;Fosdinovo;Fosdinovo;Fosdinovo;;Fosdinovo;;;;;;;;;x
b_monferrato;Monferrato;Montferrat;Monferrato;;Monferrato;;;;;;;;;x
b_casale;Casale;Casale;Casale;;Casale;;;;;;;;;x
b_asti;Asti;Asti;Asti;;Asti;;;;;;;;;x
b_acqui;Acqui;Acqui;Acqui;;Acqui;;;;;;;;;x
b_tortona;Tortona;Tortone;Tortona;;Tortona;;;;;;;;;x
b_biella;Biella;Bielle;Biella;;Biella;;;;;;;;;x
b_alba;Alba;Alba;Alba;;Alba;;;;;;;;;x
b_canelli;Canelli;Canelli;Canelli;;Canelli;;;;;;;;;x
b_modena;Modena;Modène;Modena;;Módena;;;;;;;;;x
b_reggionellemila;Reggio nell'Emilia;Reggio d’Émilie;Reggio nell'Emilia;;Reggio nell'Emilia;;;;;;;;;x
b_carpi;Carpi;Carpi;Carpi;;Carpi;;;;;;;;;x
b_mirandola;Mirandola;Mirandola;Mirandola;;Mirandola;;;;;;;;;x
b_novellara;Novellara;Novellara;Novellara;;Novellara;;;;;;;;;x
b_sabbioneta;Sabbioneta;Sabbioneta;Sabbioneta;;Sabbioneta;;;;;;;;;x
b_sassuolo;Sassuolo;Sassuolo;Sassuolo;;Sassuolo;;;;;;;;;x
b_bomporto;Bomporto;Bomporto;Bomporto;;Bomporto;;;;;;;;;x
b_parma;Parma;Parme;Parma;;Parma;;;;;;;;;x
b_massa;Massa;Massa;Massa;;Massa;;;;;;;;;x
b_guastalla;Guastalla;Guastalla;Guastalla;;Guastalla;;;;;;;;;x
b_fornovo;Fornovo;Fornoue;Fornovo;;Fornovo;;;;;;;;;x
b_fidenza;Fidenza;Fidenza;Fidenza;;Fidenza;;;;;;;;;x
b_fontanellato;Fontanellato;Fontanellato;Fontanellato;;Fontanellato;;;;;;;;;x
b_laspezia;La Spezia;La Spezia;La Spezia;;La Spezia;;;;;;;;;x
b_noceto;Noceto;Noceto;Noceto;;Noceto;;;;;;;;;x
b_bologna;Bologna;Bologne;Bologna;;Bolonia;;;;;;;;;x
b_faenza;Faenza;Faenza;Faenza;;Faenza;;;;;;;;;x
b_forli;Forli;Forli;Forli;;Forli;;;;;;;;;x
b_imola;Imola;Imola;Imola;;Imola;;;;;;;;;x
b_bentivoglio;Bentivoglio;Bentivoglio;Bentivoglio;;Bentivoglio;;;;;;;;;x
b_budno;Budno;Budno;Budno;;Budno;;;;;;;;;x
b_castelguelfo;Castel Guelfo;Castel Guelfo;Castel Guelfo;;Castel Guelfo;;;;;;;;;x
b_bagnacavallo;Bagnacavallo;Bagnacavallo;Bagnacavallo;;Bagnacavallo;;;;;;;;;x
b_ferrara;Ferrara;Ferrare;Ferrara;;Ferrara;;;;;;;;;x
b_commacchio;Commacchio;Commacchio;Commacchio;;Commacchio;;;;;;;;;x
b_tresigallo;Tresigallo;Tresigallo;Tresigallo;;Tresigallo;;;;;;;;;x
b_occhiobello;Occhiobello;Occhiobello;Occhiobello;;Occhiobello;;;;;;;;;x
b_copparo;Copparo;Copparo;Copparo;;Copparo;;;;;;;;;x
b_codigoro;Codigoro;Codigoro;Codigoro;;Codigoro;;;;;;;;;x
b_bondeno;Bondeno;Bondeno;Bondeno;;Bondeno;;;;;;;;;x
b_voghiera;Voghiera;Voghiera;Voghiera;;Voghiera;;;;;;;;;x
b_ravenna;Ravenna;Ravenne;Ravenna;;Rávena;;;;;;;;;x
b_cesena;Cesena;Cesena;Cesena;;Cesena;;;;;;;;;x
b_cervia;Cervia;Cervia;Cervia;;Cervia;;;;;;;;;x
b_russi;Russi;Russi;Russi;;Russi;;;;;;;;;x
b_alfonsine;Alfonsine;Alfonsine;Alfonsine;;Alfonsine;;;;;;;;;x
b_cesenatico;Cesenatico;Cesenatico;Cesenatico;;Cesenatico;;;;;;;;;x
b_gambettola;Gambettola;Gambettola;Gambettola;;Gambettola;;;;;;;;;x
b_gatteo;Gatteo;Gatteo;Gatteo;;Gatteo;;;;;;;;;x
b_lucca;Lucca;Lucques;Lucca;;Lucca;;;;;;;;;x
b_pistoia;Pistoia;Pistoie;Pistoia;;Pistoia;;;;;;;;;x
b_cascina;Cascina;Cascina;Cascina;;Cascina;;;;;;;;;x
b_altopascio;Altopascio;Altopascio;Altopascio;;Altopascio;;;;;;;;;x
b_viareggio;Viareggio;Viareggio;Viareggio;;Viareggio;;;;;;;;;x
b_seravezza;Seravezza;Seravezza;Seravezza;;Seravezza;;;;;;;;;x
b_capannori;Capannori;Capannori;Capannori;;Capannori;;;;;;;;;x
b_calcinaia;Calcinaia;Calcinaia;Calcinaia;;Calcinaia;;;;;;;;;x
b_firenze;Firenze;Florence;Florenz;;Florencia;;;;;;;;;x
b_arezzo;Arezzo;Arezzo;Arezzo;;Arezzo;;;;;;;;;x
b_prato;Prato;Prato;Prato;;Prato;;;;;;;;;x
b_fiesole;Fiesole;Fiesole;Fiesole;;Fiesole;;;;;;;;;x
b_montevarchi;Montevarchi;Montevarchi;Montevarchi;;Montevarchi;;;;;;;;;x
b_certaldo;Ceraldo;Ceraldo;Ceraldo;;Ceraldo;;;;;;;;;x
b_lucignano;Lucignano;Lucignano;Lucignano;;Lucignano;;;;;;;;;x
b_sansepolcro;Sansepolcro;Sansepolcro;Sansepolcro;;Sansepolcro;;;;;;;;;x
b_siena;Siena;Sienne;Siena;;Siena;;;;;;;;;x
b_cortona;Cortona;Cortone;Cortona;;Cortona;;;;;;;;;x
b_pienza;Pienza;Pienza;Pienza;;Pienza;;;;;;;;;x
b_montepulciano;Montepulciano;Montepulciano;Montepulciano;;Montepulciano;;;;;;;;;x
b_montalcino;Montalcino;Montalcino;Montalcino;;Montalcino;;;;;;;;;x
b_sangimignano;San Gimignano;San Gimignano;San Gimignano;;San Gimignano;;;;;;;;;x
b_colledievaldelsa;Colle di Val d'Elsa;Colle Di Val d’Elsa;Colle di Val d'Elsa;;Colle di Val d'Elsa;;;;;;;;;x
b_monteriggioni;Monteriggioni;Monteriggioni;Monteriggioni;;Monteriggioni;;;;;;;;;x
b_pisa;Pisa;Pise;Pisa;;Pisa;;;;;;;;;x
b_livorno;Livorno;Livourne;Livorno;;Liorna;;;;;;;;;x
b_canefro;Canefro;Canefro;Canefro;;Canefro;;;;;;;;;x
b_volterra;Volterra;Volterra;Volterra;;Volterra;;;;;;;;;x
b_vicopisano;Vicopisano;Vicopisano;Vicopisano;;Vicopisano;;;;;;;;;x
b_sanminiato;San Miniato;San Miniato;San Miniato;;San Miniato;;;;;;;;;x
b_portoferraio;Portoferraio;Portoferraio;Portoferraio;;Portoferraio;;;;;;;;;x
b_giglio;Giglio;Giglio;Giglio;;Giglio;;;;;;;;;x
b_piombino;Piombino;Piombino;Piombino;;Piombino;;;;;;;;;x
b_suvereto;Suvereto;Suvereto;Suvereto;;Suvereto;;;;;;;;;x
b_radicofani;Radicofani;Radicofani;Radicofani;;Radicofani;;;;;;;;;x
b_populonia;Populonia;Populonia;Populonia;;Populonia;;;;;;;;;x
b_campiglia;Campiglia;Campiglia;Campiglia;;Campiglia;;;;;;;;;x
b_follonica;Follonica;Follonica;Follonica;;Follonica;;;;;;;;;x
b_sanvincenzo;San Vincenzo;San Vincenzo;San Vincenzo;;San Vincenzo;;;;;;;;;x
b_barrati;Barrati;Barrati;Barrati;;Barrati;;;;;;;;;x
b_orbetello;Orbetello;Orbetello;Orbetello;;Orbetello;;;;;;;;;x
b_grosseto;Grosseto;Grosseto;Grosseto;;Grosseto;;;;;;;;;x
b_pitigliano;Pitigliano;Pitigliano;Pitigliano;;Pitigliano;;;;;;;;;x
b_roselle;Roselle;Roselle;Roselle;;Roselle;;;;;;;;;x
b_sorano;Sorano;Sorano;Sorano;;Sorano;;;;;;;;;x
b_sovana;Sovana;Sovana;Sovana;;Sovana;;;;;;;;;x
b_vetulonia;Vetulonia;Vetulonia;Vetulonia;;Vetulonia;;;;;;;;;x
b_rusellae;Rusellae;Rusellae;Rusellae;;Rusellae;;;;;;;;;x
b_ancona;Ancona;Ancône;Ancona;;Ancona;;;;;;;;;x
b_pesaro;Pesaro;Pesaro;Pesaro;;Pésaro;;;;;;;;;x
b_rimini;Rimini;Rimini;Rimini;;Rimini;;;;;;;;;x
b_matelica;Matelica;Matelica;Matelica;;Matelica;;;;;;;;;x
b_osimo;Osimo;Osimo;Osimo;;Osimo;;;;;;;;;x
b_fermo;Fermo;Fermo;Fermo;;Fermo;;;;;;;;;x
b_recanati;Recanati;Recanati;Recanati;;Recanati;;;;;;;;;x
b_camerino;Camerino;Camerino;Camerino;;Camerino;;;;;;;;;x
b_urbino;Urbino;Urbino;Urbino;;Urbino;;;;;;;;;x
b_sanseverino;San Severino;San Severino;San Severino;;San Severino;;;;;;;;;x
b_sanmarino;San Marino;Saint-Marin;San Marino;;San Marino;;;;;;;;;x
b_montefeltro;Montefeltro;Montefeltro;Montefeltro;;Montefeltro;;;;;;;;;x
b_gubbio;Gubbio;Gubbio;Gubbio;;Gubbio;;;;;;;;;x
b_fano;Fano;Fano;Fano;;Fano;;;;;;;;;x
b_cittadicastello;Cittá di Castello;Cittá Di Castello;Cittá di Castello;;Cittá di Castello;;;;;;;;;x
b_fossombrone;Fossombrone;Fossombrone;Fossombrone;;Fossombrone;;;;;;;;;x
b_roma;Rome;Rome;Rom;;Roma;;;;;;;;;x
b_viterbo;Viterbo;Viterbe;Viterbo;;Viterbo;;;;;;;;;x
b_tusculum;Tusculum;Tusculum;Tusculum;;Tusculum;;;;;;;;;x
b_tivoli;Tivoli;Tivoli;Tivoli;;Tivoli;;;;;;;;;x
b_ostia;Ostia;Ostie;Ostia;;Ostia;;;;;;;;;x
b_sutri;Sutri;Sutri;Sutri;;Sutri;;;;;;;;;x
b_aragni;Anagni;Aragni;Anagni;;Anagni;;;;;;;;;x
b_terracina;Terracina;Terracine;Terracina;;Terracina;;;;;;;;;x
b_spoleto;Spoleto;Spolète;Spoleto;;Spoleto;;;;;;;;;x
b_perugia;Perugia;Pérouse;Perugia;;Perugia;;;;;;;;;x
b_assisi;Assisi;Assise;Assisi;;Assisi;;;;;;;;;x
b_chieti;Chieti;Chieti;Chieti;;Chieti;;;;;;;;;x
b_nursia;Nursia;Norcia;Nursia;;Nursia;;;;;;;;;x
b_todi;Todi;Todi;Todi;;Todi;;;;;;;;;x
b_aquila;Aquila;Aquila;Aquila;;Aquila;;;;;;;;;x
